L,b,h,E,rho,damping_ratio,force_amplitude,excitation_frequency,observation_point,simulation_time,time_step,number_of_modes,f1,f2,f3,f4,peak_displacement,rms_displacement,first_natural_frequency,modal_stiffness,modal_mass,frequency_ratio,resonance_proximity
2.3078108612421264,0.0626000564733527,0.0157419641148925,215003995882.4589,7845.44217401877,0.0175197718274625,1.085145464368026,9.059683139298766,0.65,2.0,0.002,4,7.016205472338986,28.064821889355944,63.14584925105088,112.25928755742378,0.0002530339807629,0.0001060132983756,7.016205472338954,17337.465937010726,8.921159128739694,1.2912511150102606,0.2912511150102606
1.071664326891283,0.0650892494997173,0.0170383567949658,188544899034.86475,7795.9596134629855,0.0352396750491445,7.451151263949621,64.34712715701,0.65,2.0,0.002,4,33.08354330855936,132.33417323423745,297.7518897770342,529.3366929369497,1.95803509045016e-05,6.111508306112802e-06,33.08354330855933,200179.27069787224,4.632712312636796,1.9449889800758493,0.9449889800758493
1.7079586686052557,0.0397037914263852,0.0084197170128929,199073519067.3257,7644.0511760497775,0.0255455214300673,0.4229413952264224,13.001610639162433,0.65,2.0,0.002,4,6.679085288516934,26.71634115406773,60.111767596652406,106.86536461627094,9.462705838909074e-05,3.703228021998666e-05,6.679085288516874,3843.210197943727,2.1822295028812944,1.946615453693287,0.9466154536932869
1.891744742882308,0.06763540990082,0.0092384719300159,188527755083.98795,7819.51949752922,0.0101889713601918,2.859617218515814,2.86945670393784,0.65,2.0,0.002,4,5.747803873811708,22.99121549524683,51.730234864305366,91.96486198098732,0.0008688141874947,0.0005126932718359,5.7478038738116854,6027.684259592223,4.621541709866114,0.4992266206249214,0.5007733793750786
1.5162165216127508,0.0415098344635636,0.0051392657813525,196694537983.20947,7601.107390305565,0.0304256946164601,7.069884812826254,6.249147141387162,0.65,2.0,0.002,4,5.156625580824973,20.62650232329989,46.40963022742476,82.50600929319957,0.0177443994548754,0.0080691413958542,5.156625580824925,1290.4795037185522,1.2293064973064942,1.211867536907239,0.21186753690723892
2.169226424431676,0.020566143657659,0.0135475983234801,205344151437.67444,7966.104500617628,0.0236174753148884,5.787229826786447,6.99279075943858,0.65,2.0,0.002,4,6.628266516264247,26.513066065056982,59.65439864637822,106.05226426022794,0.0181199570700618,0.0105601629195935,6.628266516264231,4175.377326368288,2.407332430424192,1.0549954112858755,0.054995411285875484
2.1989665245604835,0.0401538279037517,0.0156550933065243,211186633676.8309,7911.289546234751,0.0171256905227159,6.573679395929539,3.538964529360525,0.65,2.0,0.002,4,7.585029118231154,30.340116472924617,68.2652620640804,121.36046589169848,0.0011254775101438,0.0006118003567029,7.585029118231135,12419.175293801361,5.467874219428705,0.46657230634149877,0.5334276936585012
2.391732955048381,0.0292246082318251,0.0187854283450882,215703442828.32,7954.681372029696,0.0265557588958875,1.7899964395044627,12.080610751110871,0.65,2.0,0.002,4,7.754291540938887,31.017166163755547,69.78862386845,124.0686646550222,0.0003183605785779,0.0001173349898498,7.754291540938861,12397.076124760622,5.222461904548583,1.5579257869440637,0.5579257869440637
2.113168533253789,0.0776342413430926,0.0086004241968454,212150389715.36697,7884.727213742982,0.0113040426527647,9.272267757909235,7.88077796305054,0.65,2.0,0.002,4,4.530117188538315,18.12046875415326,40.77105469684484,72.48187501661305,0.0032030461686745,0.0014218901156711,4.530117188538297,4506.533545910128,5.562422817301543,1.7396410810276144,0.7396410810276144
2.147690604049195,0.0309990897121724,0.0120370015545817,206032490601.76135,7651.272829273122,0.0468767421894606,5.106674524595835,10.286294180702194,0.65,2.0,0.002,4,6.140519974482744,24.56207989793097,55.26467977034469,98.2483195917239,0.0017672089904965,0.0006251022902481,6.140519974482717,4563.653901334681,3.0657918642515094,1.6751503493918234,0.6751503493918234
1.4936695247579057,0.0282597611484638,0.0139636051067365,209754879112.12888,7874.107226718888,0.0174281042852384,8.559003880032943,19.06092071270359,0.65,2.0,0.002,4,14.647825096086516,58.59130038434606,131.83042586477865,234.36520153738425,0.0011000153952631,0.0004217093360449,14.64782509608644,19656.12576657147,2.320555150515124,1.3012799229693308,0.3012799229693308
2.714652979495376,0.0615216748220897,0.007074619886259,207237709580.9704,7841.793477935097,0.0200152441631931,2.165273568166255,4.012862482648945,0.65,2.0,0.002,4,2.2378471246394613,8.951388498557845,20.14062412175515,35.80555399423138,0.0042393185478157,0.0019969014930111,2.2378471246394374,915.9073676139545,4.6326659540858595,1.7931798997643766,0.7931798997643766
1.262474985618816,0.0387680074339708,0.0198768057207386,186290413067.4834,7719.414624919387,0.0464330368346964,9.636749825093949,16.99912689411218,0.65,2.0,0.002,4,27.78007102763461,111.12028411053844,250.02063924871152,444.4811364421538,0.0001359264855137,6.819732953507956e-05,27.780071027634506,114399.37922904771,3.7548900752320025,0.6119180500727348,0.3880819499272652
1.863794557751817,0.0576107251541161,0.0137162910805298,219962927239.5625,7710.512566483251,0.0082102752683663,3.9398339116953673,10.829595179222972,0.65,2.0,0.002,4,9.56319450710918,38.25277802843672,86.0687505639826,153.01111211374686,0.0013869255617338,0.000632751760594,9.563194507109149,20500.15017060959,5.677946912119198,1.132424439466582,0.1324244394665819
1.7876186610605709,0.0646541166826473,0.0190411687901968,193667150401.72507,7824.515980850269,0.0433544288425645,6.186499028592761,5.4037500544893815,0.65,2.0,0.002,4,13.442261441936948,53.76904576774779,120.98035297743256,215.0761830709912,0.0001575313065699,8.662203427971366e-05,13.442261441936882,61418.126389738434,8.60978192354785,0.40199709534222244,0.5980029046577775
2.761693061621145,0.0547648017757883,0.0168870032155791,190516562885.15375,7648.819119901382,0.0366102307934053,7.959438593926105,4.48389533485974,0.65,2.0,0.002,4,5.010720703150376,20.042882812601505,45.096486328353386,80.17153125040602,0.0080872833183109,0.0045238411971273,5.010720703150361,9681.753888780351,9.767735932901466,0.8948603605147274,0.1051396394852726
1.5824305011250477,0.0387545260593975,0.0131423876379665,189350175698.909,7735.114530998987,0.0253596750885073,3.9243937825361086,19.69710722654651,0.65,2.0,0.002,4,11.774804849016872,47.09921939606749,105.97324364115184,188.39687758427,0.0002840802221294,9.513202677200608e-05,11.774804849016782,17061.81677287883,3.1171528677873397,1.6728181468070153,0.6728181468070153
1.4400027866989495,0.0342243171495323,0.013403829805913,215041033441.93665,7715.431974241838,0.0197959992690119,5.551220231574745,4.209174752407192,0.65,2.0,0.002,4,15.474336608346958,61.89734643338783,139.2690294751226,247.58938573355127,0.0002465691249095,0.0001448220215847,15.474336608346846,24090.238299119155,2.5483394645503776,0.27201002918191436,0.7279899708180857
1.095646864113455,0.0437024257154414,0.0132040903198845,211193132619.66217,7959.439906642179,0.0142166201477196,6.669364270605034,26.884240392211957,0.65,2.0,0.002,4,25.69183843253149,102.76735373012598,231.22654589278343,411.0694149205039,0.0009081581212738,0.0004671686560223,25.691838432531345,65567.29142282032,2.5161535588775856,1.0464117024093837,0.04641170240938375
2.5878100744332926,0.0439198090497235,0.0173382228462561,205199280160.44104,7751.4734261206095,0.0086301479954938,0.7615072355195025,3.94149161406924,0.65,2.0,0.002,4,6.040387793959209,24.16155117583684,54.363490145632895,96.64620470334737,0.0002760382600974,0.0001380728207126,6.040387793959181,11001.225562045329,7.6375082074310745,0.652522941989091,0.347477058010909
2.287706997009551,0.0543286935359071,0.0113307327580837,203262409601.0653,7813.61612131014,0.0475111683150614,8.392244283666919,4.549681553494489,0.65,2.0,0.002,4,5.007130944861182,20.02852377944473,45.06417850375065,80.11409511777892,0.0123066466228663,0.0072758650965035,5.007130944861175,5445.620450287892,5.501862514739548,0.9086404177553681,0.09135958224463192
2.1551326629849847,0.0702903109381174,0.0097055227529784,203622461156.2948,7702.578078925751,0.0108326051545203,8.537338111204594,9.579038359656336,0.65,2.0,0.002,4,4.871861735597111,19.487446942388445,43.846755620374005,77.94978776955378,0.0017571147525796,0.0008567740131962,4.871861735597077,5305.718017837604,5.662321432567892,1.966196677887117,0.9661966778871169
1.6572086686378376,0.0542999069230856,0.0113438539098792,186420764725.37604,7844.187972956832,0.036009952972351,0.1010770832060017,10.649838588300204,0.65,2.0,0.002,4,9.130795846759309,36.52318338703723,82.17716262083377,146.0927335481489,3.150820233892465e-05,1.4752481083028309e-05,9.130795846759238,13177.466017967903,4.003638925179085,1.1663647689680976,0.1663647689680976
1.7303694060421344,0.0618369377591983,0.0139144164202073,188305486883.7568,7825.254217434044,0.0446858247712517,6.701649528335454,10.845944199329525,0.65,2.0,0.002,4,10.33710325515001,41.34841302060004,93.0339292963501,165.39365208240017,0.0021359004331399,0.0013366394212888,10.337103255150009,24574.1046891605,5.825326322469879,1.0492247133089252,0.049224713308925194
2.055089748994366,0.0425166883816096,0.0195489782457471,186917092310.67725,7727.866227050835,0.0182282211916056,5.478760844735974,11.341417300725604,0.65,2.0,0.002,4,10.32253684886958,41.29014739547832,92.90283163982625,165.16058958191329,0.0017771132363117,0.0008524833501492,10.322536848869566,27763.64653966001,6.599999251381027,1.0987044625534679,0.09870446255346788
1.3937548811453484,0.0644063582030262,0.0087859522228356,197250932535.7965,7686.968815683228,0.0100984030411198,4.050730192489896,12.458033943483654,0.65,2.0,0.002,4,10.389084089919695,41.55633635967879,93.50175680927728,166.22534543871515,0.0011397917333996,0.0004869233335199,10.389084089919633,12916.455884953937,3.031301296767648,1.1991465114399729,0.19914651143997286
1.23642253568906,0.0594493580177806,0.0154000080184269,212581074212.8428,7672.414751109302,0.0282547246743997,6.642229841642266,14.490536126255323,0.65,2.0,0.002,4,24.044327764985308,96.17731105994125,216.3989498848678,384.7092442397649,0.0001090812997065,5.261523170941984e-05,24.044327764985265,99111.05976363231,4.3424727737429984,0.6026592328922282,0.3973407671077718
1.7248112105947049,0.0266736684534987,0.0083235987938139,180978303871.3672,7878.56646279606,0.0098107317594873,8.887513033597704,7.607786488641408,0.65,2.0,0.002,4,6.080606723965827,24.32242689586331,54.72546051569244,97.28970758345324,0.0145943122658612,0.0065975185498834,6.08060672396576,2201.9437905991817,1.5085255176228793,1.2511558194771104,0.2511558194771104
2.9387508691247515,0.0759335416977967,0.006666189990059,191539064574.2929,7903.958610344457,0.0412809618129159,5.092238637567455,0.3945434041905395,0.65,2.0,0.002,4,1.723009818877588,6.892039275510352,15.507088369898293,27.568157102041408,0.0142606120637823,0.0095398771208162,1.7230098188775644,689.0076083048858,5.878801227121528,0.2289850004729285,0.7710149995270715
1.058402823361686,0.0617720222492704,0.0151322625935614,192829478051.01904,7645.086669425634,0.0096083271172229,9.69535767727011,43.63555187412363,0.65,2.0,0.002,4,30.76285581605417,123.05142326421668,276.86570234448754,492.2056930568667,9.402834473089704e-05,3.245642807290191e-05,30.762855816054095,141290.2300295861,3.7818046850382028,1.4184493187187033,0.4184493187187033
2.773383115854961,0.0689202139079794,0.0066429379706984,188911063395.32724,7846.794294031167,0.0369459550008554,0.1865085455311769,0.877443778974449,0.65,2.0,0.002,4,1.9215526087675563,7.686210435070226,17.293973478908008,30.744841740280904,0.0006526435511962,0.0003731108111966,1.9215526087675525,726.1782685802525,4.981715858321963,0.4566327119907609,0.5433672880092391
1.0625545025496128,0.0775965451606639,0.0072163016760816,194136279058.1237,7753.917853998283,0.0270243454666286,7.87589582110829,3.059422990197207,0.65,2.0,0.002,4,14.502212197280764,58.00884878912306,130.51990977552688,232.03539515649223,0.0002751911901898,0.0001824230248648,14.502212197280741,19152.59960915919,2.3067444377111057,0.21096250341522851,0.7890374965847715
2.260509328318271,0.0546228487186351,0.0109944961511077,213339732348.02536,7879.360638277351,0.0060233658547627,7.789271326231178,5.648336829173775,0.65,2.0,0.002,4,5.076710075827816,20.306840303311265,45.69039068245034,81.22736121324506,0.0149705437956536,0.0070853884608481,5.076710075827776,5441.785573571343,5.348314827439595,1.1125978724031809,0.11259787240318087
1.287475154339231,0.0429787037671055,0.0085667094934742,191626325039.35367,7728.981299721626,0.037325148757447,1.849817804229044,7.875866522337832,0.65,2.0,0.002,4,11.668956943092724,46.6758277723709,105.02061248783454,186.7033110894836,0.0003550987113333,0.0001805373689546,11.668956943092702,9847.41593218419,1.8318861133055855,0.6749417759228133,0.32505822407718665
2.802735288112801,0.0477867399886532,0.0089184677138895,215990235654.16077,7661.18059113956,0.0498174583673275,6.171197041985486,5.050547698350598,0.65,2.0,0.002,4,2.7335344059187574,10.93413762367503,24.60180965326882,43.73655049470012,0.0071445583885902,0.002981931297878,2.7335344059187445,1349.7528709847384,4.575572425606665,1.8476254359246311,0.8476254359246311
2.897311720314427,0.0375771564687315,0.0157542486194047,206520556277.394,7614.241512535109,0.0169504284355825,2.1469906238267376,3.844607581403957,0.65,2.0,0.002,4,4.432051737728389,17.728206950913556,39.8884656395555,70.91282780365422,0.0044177804217347,0.0021846006825183,4.432051737728376,5063.873675905926,6.5300045434814695,0.8674554831290147,0.13254451687098534
1.8297040110523304,0.0274314128677581,0.0111566221033317,202277348848.538,7972.284472482259,0.0066300048970386,6.252438224369247,7.793812805976443,0.65,2.0,0.002,4,7.611715186266382,30.44686074506553,68.50543667639745,121.78744298026211,0.0355941816366873,0.0174367405023924,7.611715186266382,5105.512302923565,2.2321045420782135,1.0239233359701392,0.02392333597013918
1.6431682057389023,0.0251531725662543,0.0086694069913854,180447470123.47507,7994.6503670099855,0.0150117013457932,8.16727183258519,3.483230100158354,0.65,2.0,0.002,4,6.917198853365517,27.668795413462068,62.25478968028965,110.67518165384828,0.0047778432716212,0.0027881906142659,6.917198853365494,2705.539775321341,1.4322989209015804,0.5035607872489632,0.49643921275103675
2.311839899859232,0.0297930594028714,0.0077048666957123,202356305332.5831,7750.164618363485,0.0262087317747876,3.1579999373069536,6.400764344018398,0.65,2.0,0.002,4,3.3402715954509543,13.361086381803815,30.062444359058595,53.44434552721527,0.0042694209866275,0.001897595066615,3.340271595450931,905.8206477145908,2.056453616139711,1.9162406891509987,0.9162406891509987
2.600257745282406,0.045184314821875,0.0072930075785107,186234671431.10565,7968.722304297119,0.0155167098925217,8.753745509079504,2.6149731318955767,0.65,2.0,0.002,4,2.3644985047447498,9.457994018979,21.28048654270275,37.831976075916,0.1300190520482018,0.0691288593513718,2.364498504744745,753.5416915071371,3.41404673239095,1.1059313958745223,0.10593139587452227
2.2847615034312603,0.0492951134168779,0.00698214453772,216076666514.08817,7818.726747308709,0.0178273837832637,8.79147622898537,0.9501189667692036,0.65,2.0,0.002,4,3.18839604386847,12.75358417547388,28.695564394816238,51.01433670189552,0.0127898916250215,0.0074731876806507,3.1883960438684347,1233.797475784127,3.074253084805945,0.29799276930993746,0.7020072306900625
2.8830777134761982,0.0272393202466211,0.0184418312363544,184015825825.9924,7705.815924460524,0.043091534123058,1.876971516226266,4.643068534273423,0.65,2.0,0.002,4,4.9163056087356125,19.66522243494245,44.24675047862052,78.6608897397698,0.0047080489521729,0.0027918478691874,4.916305608735597,5324.5483258020295,5.580142540147028,0.9444222763579486,0.05557772364205138
1.978084159926606,0.0309686473160646,0.0098448195343843,185612398050.69247,7872.498859165748,0.0226822663684051,7.3699077009276195,6.595492597131651,0.65,2.0,0.002,4,5.539807459210779,22.15922983684312,49.85826713289701,88.63691934737247,0.0124647861415484,0.0056965517141196,5.539807459210761,2876.1163418301676,2.373872402518222,1.190563507070206,0.19056350707020608
2.022112241002852,0.0498767432272323,0.0173012325722488,191330260488.03223,7939.965511762394,0.0140396095356702,8.803161983671517,11.056792553095214,0.65,2.0,0.002,4,9.418425462546294,37.673701850185175,84.76582916291663,150.6948074007407,0.0021028093810473,0.0009065021080576,9.41842546254629,24259.69617809337,6.927379987202916,1.173953395614174,0.1739533956141739
1.2171812339431354,0.0206063986658755,0.0157280750648321,190264669837.5417,7803.799442055109,0.010022722100247,9.854429640038868,10.118505851115565,0.65,2.0,0.002,4,23.769517034674333,95.07806813869732,213.92565331206904,380.3122725547893,0.0003244092157553,0.0001734898113657,23.769517034674188,34332.81983379878,1.5392495054690458,0.42569253032592214,0.5743074696740779
1.1267910949418598,0.0778828088989695,0.0194964100487343,206976391742.0145,7952.699299856004,0.0247297042932188,3.2027025799551723,16.97476705158601,0.65,2.0,0.002,4,35.52222960967598,142.08891843870393,319.70006648708386,568.3556737548157,9.925218316889991e-06,5.558333715085914e-06,35.52222960967581,338910.0126550877,6.803372162543833,0.4778632208087044,0.5221367791912956
1.0209583077887685,0.0658783087784404,0.0062737490582985,184264662974.6515,7912.68274800461,0.0360284767202932,5.662840980432715,22.08749235344351,0.65,2.0,0.002,4,13.17041726463679,52.68166905854716,118.53375538173113,210.72667623418863,0.0003821821501282,0.0001241617974795,13.170417264636681,11432.20900981022,1.6694420571032853,1.6770533468783622,0.6770533468783622
2.978094333761759,0.0668549047526643,0.0122107119378504,203022614212.0978,7824.869764533237,0.0164462338914417,1.935367873504854,2.3358882931547176,0.65,2.0,0.002,4,3.1799990350768548,12.71999614030742,28.6199913156917,50.87998456122968,0.0029881211212928,0.001528228983476,3.1799990350768526,3797.2880807838815,9.511736987922509,0.734556289919838,0.265443710080162
2.1022745639412297,0.0477026631134807,0.0107849733711819,203146067305.25854,7827.7623546738705,0.0080781133174703,4.207694755289709,8.443095354292717,0.65,2.0,0.002,4,5.637088501825744,22.548354007302976,50.7337965164317,90.1934160292119,0.0017599121535076,0.0008292020612862,5.63708850182571,5310.412018175791,4.233102403707059,1.4977759088859812,0.4977759088859812
2.321523229451071,0.0419394527782746,0.0084068330787847,183344654375.1007,7640.700500528351,0.0481743643443582,7.905720534780469,2.22070811197488,0.65,2.0,0.002,4,3.4648397163009195,13.859358865203678,31.183557446708274,55.43743546081471,0.0167575070843986,0.0087639549385577,3.4648397163009044,1482.031495040749,3.127025324893769,0.6409266499478161,0.3590733500521839
2.894503854757745,0.069259123964207,0.0111261417290113,204467723546.77173,7810.656678012034,0.0186488880207853,4.409669276695995,5.2151775533416425,0.65,2.0,0.002,4,3.0810176335141675,12.32407053405667,27.729158701627508,49.29628213622668,0.0030319913074667,0.0013133572054228,3.081017633514162,3264.3849847419083,8.710704217930516,1.6926802029994519,0.6926802029994519
2.5710450285492827,0.0713490608418187,0.0162758147419324,215420455792.08737,7841.674159487357,0.0426683156352423,4.2301522143891646,10.149773890840558,0.65,2.0,0.002,4,5.851829989817329,23.40731995926932,52.66646990835597,93.62927983707726,0.0004671162204742,0.0001667590749486,5.8518299898173165,15825.68859019839,11.706295381107795,1.7344615117838404,0.7344615117838404
1.7110380372704928,0.0364926245975011,0.0197001896741743,190090031420.8673,7890.283358295097,0.017769114311267,0.7978461030334992,21.41503233788514,0.65,2.0,0.002,4,14.976616334665655,59.90646533866263,134.7895470119909,239.6258613546505,3.8545009034217945e-05,1.3932322501048924e-05,14.976616334665588,42971.936082917615,4.852860146822651,1.429897906132301,0.42989790613230094
1.8105091629560868,0.0675886254952232,0.0123438320810169,189403426544.0185,7851.56557468158,0.0261099239227877,2.7142916368142207,7.452103769205376,0.65,2.0,0.002,4,8.386747921001916,33.546991684007665,75.48073128901724,134.18796673603066,0.0011263070874587,0.0005871871312358,8.386747921001898,16466.35709775206,5.9299442909320215,0.8885570234612622,0.1114429765387378
2.411137914213737,0.0673701171324059,0.0131169143631168,191042735130.1646,7693.789189881284,0.0488365686803027,4.424255302304281,5.780707175778293,0.65,2.0,0.002,4,5.098142320397856,20.392569281591424,45.8832808835807,81.5702771263657,0.0032930606175968,0.001753368739815,5.09814232039784,8410.367468647575,8.196554380803247,1.1338850138901553,0.13388501389015528
2.343481011988709,0.0675104304736343,0.0147578440711299,195855255800.24304,7973.971289927143,0.0376849407212595,5.324044333685078,3.4562618964541745,0.65,2.0,0.002,4,6.03892414834164,24.15569659336656,54.35031733507476,96.62278637346624,0.0011036781827528,0.0005704544294789,6.038924148341639,13402.283232782758,9.308933022784304,0.5723307350040662,0.42766926499593383
1.8809046904325333,0.0701379955431994,0.0140838746539216,182749532079.13644,7777.163532528331,0.0190297156450062,6.452292221225163,11.430100412455898,0.65,2.0,0.002,4,8.750549937800182,35.00219975120073,78.75494944020164,140.0087990048029,0.0009126262280496,0.0003718383898496,8.750549937800182,21840.56947697294,7.2249280451165205,1.3062150943314694,0.30621509433146943
1.7897506197657005,0.0741060411993785,0.0106012352104972,209237300309.30927,7845.494067775623,0.0223485587573825,8.09554757763057,14.48984172354796,0.65,2.0,0.002,4,7.750149608028159,31.00059843211264,69.75134647225343,124.00239372845054,0.0006407442455772,0.0002383905799365,7.750149608028124,13078.94812083471,5.515601843289557,1.8696209049356172,0.8696209049356172
2.770125906087745,0.0331503674793551,0.0151886973681166,183428718623.51352,7944.384932632784,0.0266809717930415,6.279233340920396,7.471734854775172,0.65,2.0,0.002,4,4.312750080454224,17.251000321816896,38.81475072408802,69.00400128726758,0.0030494815299589,0.0011984788180839,4.3127500804541965,4068.2439641933447,5.540368713846555,1.7324757325117917,0.7324757325117917
